access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter,n,ppn,tx,filename,bw_GiB_s
read,3207864.2007,200840.8181,0.2412,131072.0,16384.0,0.0069,1.9578,0.0876,1.9613,1536,3,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3132.6798834960937
write,3393790.5231,212543.4479,0.2276,131072.0,16384.0,0.008,1.85,0.0854,1.8538,1536,4,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3314.2485577148436
read,3222366.9892,201767.8113,0.2416,131072.0,16384.0,0.007,1.9489,0.0791,1.9524,1536,4,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3146.842762890625
write,3047072.9064,190795.7916,0.2443,131072.0,16384.0,0.0076,2.0609,0.3633,2.0648,1536,5,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,2975.65713515625
read,3215198.9364,201306.8103,0.2405,131072.0,16384.0,0.0069,1.9533,0.0944,1.9568,1536,5,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3139.842711328125
write,3305125.7171,206955.4675,0.2266,131072.0,16384.0,0.008,1.9,0.1323,1.9035,1536,6,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3227.6618331054688
read,3215547.2364,201311.0366,0.2395,131072.0,16384.0,0.0067,1.9533,0.0876,1.9566,1536,6,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3140.182848046875
write,2965572.6223,185678.9475,0.2443,131072.0,16384.0,0.0076,2.1177,0.4128,2.1215,1536,7,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,2896.0670139648437
read,3214402.3223,201246.4324,0.2379,131072.0,16384.0,0.0069,1.9539,0.0856,1.9573,1536,7,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3139.064767871094
write,3374406.3,211301.157,0.2234,131072.0,16384.0,0.0071,1.8609,0.1051,1.8645,1536,8,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3295.31865234375
read,3219733.5154,201591.2543,0.2388,131072.0,16384.0,0.0068,1.9506,0.0936,1.954,1536,8,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3144.2710111328124
write,3405726.2868,213282.9885,0.2282,131072.0,16384.0,0.0073,1.8436,0.0935,1.8473,1536,9,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3325.904576953125
read,3227046.1304,202059.5759,0.2345,131072.0,16384.0,0.0071,1.946,0.0947,1.9496,1536,9,32,48,16M,ior_rw_n-32_ppn-48_tx-16M_1782549327.csv,3151.41223671875
write,3044683.9762,1525226.4908,0.0313,131072.0,2048.0,0.0076,2.0625,0.0979,2.0664,1536,0,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2973.3241955078124
read,2045644.0999,1024057.6122,0.047,131072.0,2048.0,0.0075,3.0718,0.0785,3.0755,1536,0,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,1997.6993163085938
write,2569081.2056,1286296.952,0.0374,131072.0,2048.0,0.0075,2.4456,0.1042,2.4489,1536,1,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2508.86836484375
read,2068191.8519,1035202.2745,0.0465,131072.0,2048.0,0.0067,3.0388,0.0803,3.042,1536,1,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2019.7186053710936
write,3067870.1625,1536637.1264,0.0316,131072.0,2048.0,0.0072,2.0472,0.0919,2.0508,1536,2,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2995.9669555664063
read,2079073.206,1040691.7311,0.0465,131072.0,2048.0,0.0071,3.0227,0.0745,3.0261,1536,2,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2030.344927734375
write,2496135.0958,1249732.9672,0.0375,131072.0,2048.0,0.0068,2.5171,0.2896,2.5205,1536,3,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2437.6319294921873
read,2074537.5199,1038391.7999,0.0465,131072.0,2048.0,0.008,3.0294,0.078,3.0327,1536,3,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2025.9155467773437
write,2481750.4739,1242423.4566,0.0366,131072.0,2048.0,0.0064,2.5319,0.4175,2.5351,1536,4,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2423.584447167969
read,2051613.7797,1026839.5408,0.0469,131072.0,2048.0,0.0063,3.0635,0.0836,3.0666,1536,4,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2003.5290817382813
write,2472616.4065,1238009.6211,0.0373,131072.0,2048.0,0.007,2.541,0.2782,2.5445,1536,5,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2414.6644594726563
read,2075501.0229,1038900.0353,0.0467,131072.0,2048.0,0.0068,3.0279,0.073,3.0313,1536,5,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2026.8564676757812
write,3000173.2763,1502567.1184,0.0316,131072.0,2048.0,0.0068,2.0936,0.1287,2.097,1536,6,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2929.856715136719
read,2081850.9585,1042063.4513,0.0463,131072.0,2048.0,0.0067,3.0187,0.0773,3.022,1536,6,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2033.0575766601562
write,2880198.3184,1442279.9033,0.0329,131072.0,2048.0,0.0066,2.1811,0.1342,2.1844,1536,7,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2812.6936703125
read,2096693.4336,1049582.2146,0.0461,131072.0,2048.0,0.008,2.9971,0.069,3.0007,1536,7,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2047.55218125
write,2954126.2304,1479418.0449,0.0317,131072.0,2048.0,0.0068,2.1263,0.1518,2.1297,1536,8,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2884.888896875
read,2065638.7637,1033946.6577,0.0471,131072.0,2048.0,0.0067,3.0424,0.0813,3.0458,1536,8,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2017.2253551757813
write,2661840.0462,1332951.4078,0.0339,131072.0,2048.0,0.0071,2.36,0.2311,2.3636,1536,9,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2599.4531701171877
read,2081851.1228,1042082.7924,0.0465,131072.0,2048.0,0.0066,3.0187,0.1015,3.022,1536,9,32,48,2M,ior_rw_n-32_ppn-48_tx-2M_1782549263.csv,2033.057737109375
write,2155935.8006,135725.4871,0.0589,131072.0,16384.0,0.0067,0.4829,0.0262,0.4864,256,0,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2105.4060552734377
read,1838817.329,115591.9578,0.0686,131072.0,16384.0,0.0065,0.567,0.0304,0.5702,256,0,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1795.7200478515624
write,2169774.6927,136584.5488,0.0585,131072.0,16384.0,0.0067,0.4798,0.0259,0.4833,256,1,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2118.9205983398438
read,1839661.8668,115661.267,0.0684,131072.0,16384.0,0.0067,0.5666,0.0278,0.57,256,1,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1796.544791796875
write,2163055.961,136162.5656,0.0585,131072.0,16384.0,0.0068,0.4813,0.0259,0.4848,256,2,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2112.3593369140626
read,1835629.2415,115413.1598,0.0698,131072.0,16384.0,0.0068,0.5678,0.0282,0.5712,256,2,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1792.6066811523438
write,2156782.667,135695.1353,0.0581,131072.0,16384.0,0.0062,0.483,0.025,0.4862,256,3,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2106.2330732421874
read,1842878.6613,115813.7961,0.0687,131072.0,16384.0,0.0062,0.5659,0.0276,0.569,256,3,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1799.6861926757813
write,2172620.4851,136717.0873,0.0586,131072.0,16384.0,0.0064,0.4794,0.0203,0.4826,256,4,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2121.699692480469
read,1831430.4416,115110.315,0.0687,131072.0,16384.0,0.0063,0.5693,0.0286,0.5725,256,4,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1788.506290625
write,2171662.48,136681.9405,0.058,131072.0,16384.0,0.0066,0.4795,0.0258,0.4828,256,5,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2120.764140625
read,1845570.64,116021.6964,0.0681,131072.0,16384.0,0.0065,0.5649,0.0252,0.5682,256,5,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1802.315078125
write,2121776.7889,133457.4506,0.0594,131072.0,16384.0,0.0061,0.4911,0.0293,0.4942,256,6,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2072.0476454101563
read,1890024.152,118785.9382,0.0664,131072.0,16384.0,0.0061,0.5517,0.0314,0.5548,256,6,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1845.7267109375
write,2146210.3835,135038.3763,0.059,131072.0,16384.0,0.0063,0.4853,0.0299,0.4886,256,7,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2095.9085776367187
read,1849018.0133,116218.1572,0.0674,131072.0,16384.0,0.0063,0.5639,0.0309,0.5671,256,7,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1805.6816536132812
write,2166497.6267,136307.33,0.0591,131072.0,16384.0,0.0062,0.4808,0.0286,0.484,256,8,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2115.7203385742187
read,1817938.0019,114243.6628,0.0686,131072.0,16384.0,0.0062,0.5737,0.0328,0.5768,256,8,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1775.3300799804688
write,2171554.1809,136716.2033,0.0587,131072.0,16384.0,0.0083,0.4794,0.0243,0.4829,256,9,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,2120.6583797851563
read,1843407.0022,115909.6123,0.0679,131072.0,16384.0,0.0067,0.5654,0.0266,0.5688,256,9,32,8,16M,ior_rw_n-32_ppn-8_tx-16M_1782549085.csv,1800.2021505859375
write,782277.1301,392870.8111,0.0206,131072.0,2048.0,0.0092,1.3345,0.0359,1.3404,256,0,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,763.9425098632812
read,395155.2317,197833.7706,0.0409,131072.0,2048.0,0.0071,2.6501,0.0505,2.6536,256,0,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,385.89378095703125
write,791956.0786,396983.4014,0.0203,131072.0,2048.0,0.0065,1.3207,0.0311,1.324,256,1,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,773.3946080078125
read,391618.0127,196049.5284,0.0414,131072.0,2048.0,0.0066,2.6743,0.0312,2.6775,256,1,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,382.43946552734377
write,798520.7933,400258.6921,0.0202,131072.0,2048.0,0.0064,1.3099,0.0268,1.3131,256,2,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,779.8054622070313
read,393239.1225,196857.5683,0.0413,131072.0,2048.0,0.0064,2.6633,0.0332,2.6665,256,2,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,384.02258056640625
write,800831.6527,401451.7202,0.0202,131072.0,2048.0,0.0066,1.306,0.0269,1.3094,256,3,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,782.0621608398437
read,392995.05,196741.5203,0.0415,131072.0,2048.0,0.0066,2.6649,0.0347,2.6682,256,3,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,383.784228515625
write,785447.3594,393708.6164,0.0208,131072.0,2048.0,0.0065,1.3317,0.0228,1.335,256,4,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,767.0384369140625
read,393740.7266,197113.3601,0.0413,131072.0,2048.0,0.0064,2.6598,0.0297,2.6631,256,4,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,384.5124283203125
write,802002.1232,402050.5744,0.0201,131072.0,2048.0,0.0067,1.304,0.0241,1.3074,256,5,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,783.2051984375
read,392919.6337,196708.2229,0.0414,131072.0,2048.0,0.0066,2.6653,0.0378,2.6687,256,5,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,383.71057978515626
write,803924.3287,402964.6552,0.0201,131072.0,2048.0,0.0075,1.3011,0.0274,1.3043,256,6,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,785.0823522460937
read,392129.7163,196299.333,0.0416,131072.0,2048.0,0.0063,2.6709,0.0301,2.6741,256,6,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,382.9391760742187
write,803535.3925,402789.7254,0.02,131072.0,2048.0,0.0064,1.3016,0.0234,1.305,256,7,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,784.7025317382812
read,393837.2652,197159.3799,0.0412,131072.0,2048.0,0.0064,2.6592,0.0345,2.6625,256,7,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,384.606704296875
write,795227.6918,398638.0926,0.0204,131072.0,2048.0,0.0066,1.3152,0.0252,1.3186,256,8,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,776.5895427734375
read,406428.4238,203471.5502,0.0397,131072.0,2048.0,0.0064,2.5767,0.045,2.58,256,8,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,396.9027576171875
write,787622.5496,394848.6807,0.0205,131072.0,2048.0,0.0068,1.3278,0.0265,1.3313,256,9,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,769.16264609375
read,393001.5467,196751.1843,0.0412,131072.0,2048.0,0.0067,2.6647,0.0359,2.6681,256,9,32,8,2M,ior_rw_n-32_ppn-8_tx-2M_1782549035.csv,383.79057294921876
write,493014.0835,31023.6561,0.0642,131072.0,16384.0,0.0069,0.5281,0.0186,0.5317,64,0,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,481.45906591796876
read,438448.6172,27556.605,0.0724,131072.0,16384.0,0.0066,0.5946,0.0197,0.5979,64,0,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,428.172477734375
write,492151.4547,30963.5062,0.0648,131072.0,16384.0,0.0068,0.5291,0.0196,0.5326,64,1,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,480.61665498046875
read,437357.8961,27487.8567,0.0722,131072.0,16384.0,0.0067,0.596,0.0185,0.5994,64,1,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.10732041015626
write,492973.411,31011.2099,0.0643,131072.0,16384.0,0.0067,0.5283,0.0177,0.5318,64,2,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,481.4193466796875
read,437579.1237,27508.3449,0.0727,131072.0,16384.0,0.0069,0.5956,0.0162,0.5991,64,2,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.32336298828125
write,491691.6957,30925.0618,0.064,131072.0,16384.0,0.0065,0.5298,0.0223,0.5331,64,3,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,480.16767158203123
read,438179.5309,27536.8283,0.0719,131072.0,16384.0,0.0066,0.595,0.0197,0.5983,64,3,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.90969814453126
write,492105.4181,30939.3611,0.0631,131072.0,16384.0,0.0062,0.5296,0.025,0.5327,64,4,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,480.57169736328126
read,436256.6629,27407.2135,0.0723,131072.0,16384.0,0.0061,0.5978,0.0213,0.6009,64,4,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,426.03189736328125
write,492988.2203,30995.9075,0.0644,131072.0,16384.0,0.0062,0.5286,0.0204,0.5317,64,5,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,481.43380888671874
read,437864.2121,27508.5872,0.0718,131072.0,16384.0,0.0061,0.5956,0.0215,0.5987,64,5,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.60176962890625
write,492356.8521,30966.3805,0.0642,131072.0,16384.0,0.0065,0.5291,0.0198,0.5324,64,6,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,480.81723837890627
read,437387.125,27487.12,0.0724,131072.0,16384.0,0.0065,0.5961,0.0171,0.5993,64,6,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.1358642578125
write,480237.582,30189.3512,0.0649,131072.0,16384.0,0.0062,0.5427,0.0233,0.5459,64,7,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,468.982013671875
read,435753.3649,27375.2783,0.0722,131072.0,16384.0,0.0061,0.5985,0.0209,0.6016,64,7,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,425.54039541015624
write,492951.9722,30997.781,0.0643,131072.0,16384.0,0.0063,0.5286,0.019,0.5318,64,8,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,481.3984103515625
read,436299.4216,27413.7188,0.0728,131072.0,16384.0,0.0063,0.5977,0.0192,0.6008,64,8,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,426.07365390625
write,491368.2451,30905.4515,0.0636,131072.0,16384.0,0.0066,0.5301,0.0216,0.5335,64,9,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,479.85180185546875
read,437641.9994,27503.5888,0.0721,131072.0,16384.0,0.0065,0.5957,0.0189,0.599,64,9,4,16,16M,ior_rw_n-4_ppn-16_tx-16M_1782552150.csv,427.3847650390625
write,197805.547,99175.184,0.0203,131072.0,2048.0,0.0068,1.3216,0.0562,1.3253,64,0,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,193.1694794921875
read,114380.6091,57272.5903,0.0355,131072.0,2048.0,0.0065,2.2886,0.03,2.2919,64,0,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,111.69981357421875
write,204823.544,102677.873,0.0197,131072.0,2048.0,0.0063,1.2765,0.042,1.2799,64,1,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,200.0229921875
read,114754.2836,57456.045,0.0354,131072.0,2048.0,0.0063,2.2813,0.0301,2.2844,64,1,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,112.064730078125
write,210975.8123,105769.5834,0.0192,131072.0,2048.0,0.0065,1.2392,0.0253,1.2425,64,2,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,206.03106669921874
read,115157.985,57661.5607,0.0352,131072.0,2048.0,0.0065,2.2731,0.0282,2.2764,64,2,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,112.4589697265625
write,207565.5038,104062.3966,0.0195,131072.0,2048.0,0.0066,1.2596,0.0224,1.2629,64,3,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,202.7006873046875
read,115832.0974,58001.6921,0.035,131072.0,2048.0,0.0067,2.2598,0.0294,2.2631,64,3,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.1172826171875
write,213367.1873,106971.7014,0.019,131072.0,2048.0,0.0065,1.2253,0.0175,1.2286,64,4,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,208.36639384765624
read,116148.6945,58157.9372,0.035,131072.0,2048.0,0.0064,2.2537,0.0222,2.257,64,4,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.42645947265625
write,213928.3757,107251.2833,0.0189,131072.0,2048.0,0.0064,1.2221,0.0176,1.2254,64,5,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,208.91442939453125
read,115781.1367,57973.0122,0.035,131072.0,2048.0,0.0064,2.2609,0.0205,2.2641,64,5,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.06751630859375
write,214421.8322,107502.5135,0.0189,131072.0,2048.0,0.0065,1.2192,0.0175,1.2226,64,6,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,209.3963205078125
read,116253.9768,58211.3772,0.0349,131072.0,2048.0,0.0064,2.2517,0.0242,2.2549,64,6,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.52927421875
write,214748.9101,107658.6156,0.0189,131072.0,2048.0,0.0063,1.2175,0.0147,1.2207,64,7,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,209.71573251953126
read,116308.9717,58235.796,0.035,131072.0,2048.0,0.0062,2.2507,0.0235,2.2539,64,7,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.58298017578124
write,214555.3907,107566.7311,0.0188,131072.0,2048.0,0.0064,1.2185,0.0218,1.2218,64,8,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,209.52674873046874
read,115570.0151,57867.3336,0.0351,131072.0,2048.0,0.0064,2.265,0.0207,2.2683,64,8,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,112.86134287109375
write,214575.2797,107583.6974,0.0188,131072.0,2048.0,0.0065,1.2183,0.0197,1.2217,64,9,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,209.54617158203126
read,116270.1673,58221.4937,0.0349,131072.0,2048.0,0.0065,2.2513,0.0186,2.2546,64,9,4,16,2M,ior_rw_n-4_ppn-16_tx-2M_1782552107.csv,113.54508525390625
write,595659.2517,37380.6154,0.1069,131072.0,16384.0,0.0069,0.8766,0.0503,0.8802,128,0,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,581.6984879882813
read,560388.7705,35147.6341,0.114,131072.0,16384.0,0.0066,0.9323,0.0385,0.9356,128,0,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,547.2546586914062
write,598318.4832,37546.3332,0.1064,131072.0,16384.0,0.0071,0.8727,0.0373,0.8763,128,1,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,584.29539375
read,557339.3917,34961.967,0.1154,131072.0,16384.0,0.007,0.9372,0.0397,0.9407,128,1,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,544.2767497070313
write,597844.9685,37506.3219,0.1047,131072.0,16384.0,0.0065,0.8737,0.0376,0.877,128,2,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,583.8329770507812
read,558629.6458,35031.3775,0.1151,131072.0,16384.0,0.0064,0.9354,0.034,0.9385,128,2,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,545.5367634765626
write,599711.1532,37621.4731,0.1075,131072.0,16384.0,0.0065,0.871,0.0366,0.8742,128,3,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,585.655423046875
read,558956.2335,35052.5074,0.1153,131072.0,16384.0,0.0064,0.9348,0.0424,0.938,128,3,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,545.8556967773437
write,595397.6588,37356.3326,0.1087,131072.0,16384.0,0.0068,0.8772,0.0345,0.8806,128,4,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,581.443026171875
read,555030.5467,34809.0272,0.1142,131072.0,16384.0,0.0065,0.9414,0.035,0.9446,128,4,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,542.0220182617187
write,595482.1433,37357.9877,0.1077,131072.0,16384.0,0.0067,0.8771,0.0469,0.8804,128,5,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,581.5255305664062
read,559251.3424,35074.0477,0.1151,131072.0,16384.0,0.0066,0.9343,0.0357,0.9375,128,5,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,546.1438890625
write,596581.6573,37432.538,0.105,131072.0,16384.0,0.007,0.8754,0.0451,0.8788,128,6,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,582.5992747070312
read,557035.5725,34939.1163,0.1151,131072.0,16384.0,0.0068,0.9379,0.0435,0.9412,128,6,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,543.9800512695313
write,599443.8658,37612.4952,0.1073,131072.0,16384.0,0.0068,0.8712,0.0398,0.8746,128,7,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,585.3944001953125
read,556872.2232,34929.5085,0.1135,131072.0,16384.0,0.0067,0.9381,0.0299,0.9415,128,7,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,543.82053046875
write,597855.2084,37508.2974,0.1047,131072.0,16384.0,0.0068,0.8736,0.042,0.8769,128,8,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,583.842976953125
read,558910.7723,35053.3745,0.1146,131072.0,16384.0,0.0065,0.9348,0.0251,0.9381,128,8,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,545.8113010742187
write,597598.9916,37486.7622,0.1041,131072.0,16384.0,0.0064,0.8741,0.0454,0.8773,128,9,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,583.592765234375
read,560269.1239,35134.489,0.1136,131072.0,16384.0,0.0062,0.9326,0.0309,0.9358,128,9,4,32,16M,ior_rw_n-4_ppn-32_tx-16M_1782552213.csv,547.1378163085938
write,392411.7499,196733.5997,0.0203,131072.0,2048.0,0.0069,1.3325,0.0485,1.3361,128,0,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,383.21459951171875
read,227910.0831,114121.884,0.0354,131072.0,2048.0,0.0067,2.2971,0.0302,2.3004,128,0,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,222.56844052734374
write,397116.8888,199041.7545,0.0204,131072.0,2048.0,0.0063,1.317,0.0411,1.3202,128,1,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,387.80946171875
read,228297.7232,114305.3033,0.0355,131072.0,2048.0,0.0063,2.2934,0.0321,2.2965,128,1,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,222.9469953125
write,392709.7931,196845.4622,0.0205,131072.0,2048.0,0.0065,1.3317,0.0334,1.3351,128,2,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,383.50565732421876
read,228502.5919,114413.8522,0.0356,131072.0,2048.0,0.0066,2.2912,0.0235,2.2945,128,2,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.14706240234375
write,399548.5377,200279.3184,0.0202,131072.0,2048.0,0.0065,1.3089,0.0272,1.3122,128,3,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,390.18411884765624
read,229113.0123,114718.8196,0.0355,131072.0,2048.0,0.0065,2.2851,0.0268,2.2883,128,3,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.74317607421875
